tank_id	time	pH	temp	quantity_liters
15	2025-01-07 18:00:00	3.74	22.12	678
67	2025-01-01 12:00:00	3.36	24.94	931
32	2025-01-06 03:00:00	3.48	25.09	315
94	2025-01-08 19:00:00	3.95	22.49	636
30	2025-01-10 07:00:00	3.4	27.04	893
94	2025-01-07 15:00:00	3.37	22.43	445
98	2025-01-08 10:00:00	3.29	25.63	295
32	2025-01-11 09:00:00	3.65	22.06	257
70	2025-01-03 13:00:00	3.22	27.41	302
99	2025-01-06 13:00:00	3.37	23.42	
35	2025-01-03 19:00:00	3.94	23.75	450
49	2025-01-04 04:00:00	3.42	25.94	445
6	2025-01-02 16:00:00	3.79	24.11	519
91	2025-01-07 23:00:00	3.67	23.9	701
90	2025-01-01 10:00:00	3.15	25.04	332
43	2025-01-10 17:00:00	3.59	22.27	479
44	2025-01-03 20:00:00	3.16	24.51	895
32	2025-01-06 13:00:00	3.3	25.82	360
29	2025-01-01 17:00:00	3.85	24.51	917
60	2025-01-11 01:00:00	3.29	23.35	356
63	2025-01-05 19:00:00	3.91	26.18	750
7	2025-01-02 03:00:00	3.42	26.83	581
65	2025-01-07 22:00:00	3.78	22.29	900
39	2025-01-10 12:00:00	3.02	27.35	955
96	2025-01-01 10:00:00	3.1	25.67	549
95	2025-01-04 12:00:00	3.14	22.2	316
78	2025-01-10 18:00:00	3.11	24.33	712
23	2025-01-11 14:00:00	3.74	23.38	635
8	2025-01-03 18:00:00	3.33	27.6	
70	2025-01-02 08:00:00	3.48	25.85	560
78	2025-01-10 17:00:00	3.23	23.29	365
86	2025-01-03 04:00:00	3.26	24.85	920
37	2025-01-03 10:00:00	3.53	24.04	883
93	2025-01-09 01:00:00	3.89	26.34	561
60	2025-01-02 00:00:00	3.73	22.13	933
54	2025-01-08 08:00:00	3.88	23.96	
61	2025-01-05 06:00:00	3.14	22.81	994
71	2025-01-05 11:00:00	3.97	27.14	555
53	2025-01-07 18:00:00	3.1	26.04	631
61	2025-01-04 22:00:00	3.59	27.94	258
69	2025-01-07 08:00:00	3.98	24.25	624
18	2025-01-07 03:00:00	3.97	23.91	365
94	2025-01-08 08:00:00	3.59	25.18	268
78	2025-01-04 08:00:00	3.01	22.35	653
48	2025-01-02 22:00:00	3.36	23.28	778
53	2025-01-08 11:00:00	3.92	23.86	528
81	2025-01-02 16:00:00	3.63	27.51	282
40	2025-01-04 17:00:00	3.99	24.13	504
59	2025-01-08 01:00:00	3.43	23.33	853
57	2025-01-08 02:00:00	3.66	22.46	215
42	2025-01-10 07:00:00	3.43	23.48	701
71	2025-01-07 19:00:00	3.91	23.02	825
94	2025-01-11 13:00:00	3.96	27.57	727
69	2025-01-01 10:00:00	3.29	27.44	644
28	2025-01-07 16:00:00	3.52	22.53	491
82	2025-01-11 10:00:00	3.03	24.08	298
71	2025-01-09 09:00:00	3.05	26.14	858
24	2025-01-01 18:00:00	3.15	27.54	910
52	2025-01-04 08:00:00	3.78	22.33	485
52	2025-01-03 06:00:00	3.02	24.11	470
83	2025-01-10 18:00:00	3.33	24.82	567
56	2025-01-10 14:00:00	3.66	22.65	822
96	2025-01-01 19:00:00	3.97	22.29	345
92	2025-01-08 08:00:00	3.56	26.04	579
63	2025-01-09 15:00:00	3.08	22.28	862
65	2025-01-05 18:00:00	3.05	23.22	516
27	2025-01-01 14:00:00	3.09	23.82	481
69	2025-01-10 15:00:00	3.68	24.92	411
57	2025-01-10 13:00:00	3.77	26.24	588
46	2025-01-06 16:00:00	3.91	26.12	751
44	2025-01-11 17:00:00	3.58	27.69	881
91	2025-01-05 12:00:00	3.55	22.94	
36	2025-01-11 04:00:00	3.08	25.77	864
17	2025-01-11 11:00:00	3.04	26.07	915
48	2025-01-09 16:00:00	3.38	22.42	877
6	2025-01-03 20:00:00	3.44	27.84	775
64	2025-01-08 20:00:00	3.84	27.86	434
5	2025-01-04 08:00:00	3.46	25.37	
72	2025-01-11 05:00:00	3.67	25.73	516
7	2025-01-03 21:00:00	3.8	22.75	589
6	2025-01-02 10:00:00	3.12	22.16	
58	2025-01-02 04:00:00	3.59	22.43	565
87	2025-01-08 16:00:00	3.39	25.44	442
32	2025-01-11 17:00:00	3.66	27.55	464
27	2025-01-06 01:00:00	3.78	23.25	208
77	2025-01-08 06:00:00	3.77	27.47	848
57	2025-01-08 17:00:00	3.8	26.99	684
2	2025-01-08 15:00:00	3.84	22.51	266
35	2025-01-04 21:00:00	3.96	22.25	443
20	2025-01-05 10:00:00	3.37	27.62	587
39	2025-01-04 20:00:00	3.78	27.7	502
82	2025-01-09 00:00:00	4.0	26.73	414
89	2025-01-02 11:00:00	3.68	25.84	
74	2025-01-08 15:00:00	3.34	24.34	619
86	2025-01-08 14:00:00	3.68	25.12	401
67	2025-01-09 00:00:00	3.59	24.03	967
50	2025-01-10 16:00:00	3.44	24.57	994
95	2025-01-08 02:00:00	3.7	22.45	
61	2025-01-04 16:00:00	3.4	24.73	958
94	2025-01-10 13:00:00	3.42	25.36	
80	2025-01-03 08:00:00	3.03	22.48	426
13	2025-01-09 05:00:00	3.13	24.86	668
11	2025-01-07 18:00:00	3.69	23.29	365
64	2025-01-06 18:00:00	3.74	24.68	433
28	2025-01-06 15:00:00	3.81	24.65	364
14	2025-01-07 15:00:00	3.29	27.98	772
67	2025-01-08 10:00:00	3.54	24.8	975
51	2025-01-03 06:00:00	3.3	24.1	354
49	2025-01-02 16:00:00	3.19	23.28	
33	2025-01-07 13:00:00	3.34	26.87	761
85	2025-01-03 05:00:00	3.79	25.65	398
28	2025-01-06 04:00:00	3.88	24.66	971
72	2025-01-01 03:00:00	3.59	26.38	600
43	2025-01-05 12:00:00	3.9	26.94	804
91	2025-01-07 08:00:00	3.29	25.63	508
86	2025-01-03 08:00:00	3.73	25.78	
36	2025-01-05 18:00:00	3.41	24.97	636
23	2025-01-05 10:00:00	3.45	26.5	937
57	2025-01-02 20:00:00	3.3	26.82	797
80	2025-01-01 06:00:00	3.15	25.18	883
72	2025-01-01 11:00:00	3.43	24.2	417
53	2025-01-06 03:00:00	3.98	24.58	
90	2025-01-11 13:00:00	3.78	25.15	368
16	2025-01-07 18:00:00	3.32	27.47	888
100	2025-01-11 09:00:00	3.74	27.26	811
58	2025-01-02 12:00:00	3.11	23.16	607
72	2025-01-01 11:00:00	3.69	24.01	499
34	2025-01-01 17:00:00	3.87	25.17	435
93	2025-01-09 17:00:00	3.63	22.82	532
34	2025-01-11 13:00:00	3.76	27.04	597
62	2025-01-11 02:00:00	3.94	24.91	334
58	2025-01-11 16:00:00	3.64	27.65	661
90	2025-01-03 06:00:00	3.64	24.26	895
80	2025-01-11 11:00:00	3.13	25.25	724
32	2025-01-11 04:00:00	3.04	25.27	500
67	2025-01-09 07:00:00	3.41	25.58	498
75	2025-01-07 22:00:00	3.63	24.84	394
65	2025-01-11 05:00:00	3.27	26.71	
61	2025-01-09 16:00:00	3.61	23.68	956
1	2025-01-03 17:00:00	3.76	25.68	437
68	2025-01-01 19:00:00	3.65	22.36	532
18	2025-01-11 08:00:00	3.9	22.25	292
59	2025-01-09 00:00:00	3.97	22.73	236
71	2025-01-06 08:00:00	3.26	24.29	642
26	2025-01-04 19:00:00	3.22	22.79	822
76	2025-01-10 15:00:00	3.98	22.62	
84	2025-01-01 18:00:00	3.56	27.13	752
98	2025-01-02 23:00:00	3.96	27.33	993
89	2025-01-01 04:00:00	3.08	25.14	354
2	2025-01-11 14:00:00	3.99	24.52	660
54	2025-01-10 09:00:00	3.93	27.63	685
14	2025-01-09 09:00:00	3.43	22.85	753
64	2025-01-07 15:00:00	3.13	24.53	648
9	2025-01-05 02:00:00	3.23	26.92	372
27	2025-01-03 06:00:00	3.05	25.34	236
100	2025-01-07 04:00:00	3.66	24.17	674
10	2025-01-07 08:00:00	3.75	23.0	274
44	2025-01-05 15:00:00	3.41	24.52	221
35	2025-01-09 13:00:00	3.04	27.0	368
3	2025-01-11 12:00:00	3.18	22.15	670
27	2025-01-02 22:00:00	3.88	24.87	
68	2025-01-06 12:00:00	3.64	23.34	400
21	2025-01-02 01:00:00	3.58	22.24	
58	2025-01-02 07:00:00	3.54	27.57	461
61	2025-01-05 14:00:00	3.04	23.84	
62	2025-01-01 06:00:00	3.64	24.83	346
1	2025-01-07 06:00:00	3.42	22.37	599
20	2025-01-01 08:00:00	3.01	22.76	987
35	2025-01-11 03:00:00	3.92	25.94	880
42	2025-01-05 13:00:00	3.65	24.42	357
75	2025-01-03 00:00:00	3.0	27.48	994
93	2025-01-01 04:00:00	3.04	24.11	923
44	2025-01-08 03:00:00	3.79	22.65	740
57	2025-01-10 23:00:00	3.2	26.59	242
99	2025-01-03 05:00:00	3.81	23.63	514
44	2025-01-04 06:00:00	3.22	26.87	529
86	2025-01-03 16:00:00	3.95	22.91	945
12	2025-01-02 15:00:00	3.1	24.15	968
68	2025-01-11 17:00:00	3.79	25.95	726
45	2025-01-11 07:00:00	3.51	26.95	635
46	2025-01-05 08:00:00	3.66	23.94	834
36	2025-01-04 07:00:00	3.96	25.07	260
54	2025-01-11 03:00:00	3.15	27.67	416
69	2025-01-02 06:00:00	3.96	23.51	984
84	2025-01-05 06:00:00	3.39	25.22	271
65	2025-01-07 23:00:00	3.66	22.35	604
60	2025-01-09 03:00:00	3.2	26.93	559
41	2025-01-02 04:00:00	3.44	27.89	777
45	2025-01-09 22:00:00	3.28	22.97	504
17	2025-01-06 16:00:00	3.72	26.32	478
59	2025-01-08 22:00:00	3.89	26.74	496
17	2025-01-10 18:00:00	3.04	26.63	
64	2025-01-11 00:00:00	3.29	22.81	746
28	2025-01-02 05:00:00	3.09	25.32	505
92	2025-01-09 10:00:00	3.33	22.42	719
15	2025-01-10 08:00:00	3.28	25.06	822
38	2025-01-02 10:00:00	3.4	22.16	918
67	2025-01-02 06:00:00	3.06	26.39	291
68	2025-01-03 13:00:00	3.6	25.69	391
29	2025-01-05 13:00:00	4.0	27.87	866
81	2025-01-05 12:00:00	3.46	23.08	
36	2025-01-07 17:00:00	3.58	24.03	816
15	2025-01-11 14:00:00	3.83	24.31	280
7	2025-01-10 06:00:00	3.07	26.27	971
30	2025-01-05 02:00:00	3.49	25.51	260
63	2025-01-07 05:00:00	3.16	25.15	532
44	2025-01-11 10:00:00	3.71	22.12	426
61	2025-01-01 10:00:00	3.05	24.14	793
43	2025-01-10 02:00:00	3.0	24.42	654
73	2025-01-03 09:00:00	3.97	27.65	872
64	2025-01-11 17:00:00	3.56	24.94	325
10	2025-01-01 16:00:00	3.59	24.96	296
89	2025-01-03 12:00:00	3.14	24.62	662
37	2025-01-09 23:00:00	3.82	24.92	335
22	2025-01-11 21:00:00	3.96	23.71	375
40	2025-01-10 00:00:00	3.58	24.9	
84	2025-01-05 12:00:00	3.92	22.85	
42	2025-01-03 09:00:00	3.36	25.44	683
23	2025-01-07 05:00:00	3.12	25.12	807
63	2025-01-01 20:00:00	3.75	25.81	867
97	2025-01-09 19:00:00	3.83	26.43	722
83	2025-01-08 23:00:00	3.56	25.9	939
22	2025-01-06 06:00:00	3.54	23.46	641
70	2025-01-04 02:00:00	3.87	27.46	419
57	2025-01-08 19:00:00	3.2	22.58	837
10	2025-01-04 20:00:00	3.59	24.28	627
22	2025-01-11 19:00:00	3.46	27.56	428
39	2025-01-05 04:00:00	3.91	25.35	748
50	2025-01-08 04:00:00	3.51	26.63	644
49	2025-01-07 15:00:00	4.0	26.04	878
38	2025-01-09 22:00:00	3.87	23.1	985
90	2025-01-04 12:00:00	3.4	22.19	558
33	2025-01-03 14:00:00	3.21	27.02	506
22	2025-01-11 03:00:00	3.31	25.61	377
19	2025-01-01 13:00:00	3.26	22.05	792
7	2025-01-01 14:00:00	3.05	23.38	454
82	2025-01-06 19:00:00	3.03	23.9	215
76	2025-01-11 17:00:00	3.28	22.58	522
59	2025-01-03 12:00:00	3.08	24.22	932
59	2025-01-04 02:00:00	3.29	27.99	461
25	2025-01-06 10:00:00	3.88	26.39	541
15	2025-01-01 12:00:00	3.08	22.47	
81	2025-01-01 10:00:00	3.73	27.39	756
20	2025-01-11 14:00:00	3.86	24.89	382
78	2025-01-08 23:00:00	3.45	24.8	676
63	2025-01-05 11:00:00	3.78	24.7	416
39	2025-01-01 10:00:00	3.46	24.23	838
61	2025-01-08 18:00:00	3.11	26.51	922
80	2025-01-07 15:00:00	3.77	22.47	878
81	2025-01-03 17:00:00	3.61	23.77	784
35	2025-01-02 15:00:00	3.8	26.48	
27	2025-01-07 09:00:00	3.33	23.76	404
66	2025-01-05 15:00:00	3.6	23.46	836
49	2025-01-02 09:00:00	3.07	23.22	856
57	2025-01-07 11:00:00	3.82	22.38	743
56	2025-01-06 12:00:00	3.31	22.22	640
39	2025-01-11 22:00:00	3.54	25.62	265
27	2025-01-07 15:00:00	3.6	23.8	
77	2025-01-06 16:00:00	3.82	25.35	434
95	2025-01-10 07:00:00	3.34	27.61	412
76	2025-01-06 17:00:00	3.9	22.86	759
73	2025-01-05 00:00:00	3.89	23.88	274
68	2025-01-07 18:00:00	3.24	26.45	785
71	2025-01-01 08:00:00	3.1	23.74	638
92	2025-01-08 06:00:00	3.14	25.06	
14	2025-01-06 05:00:00	3.28	26.84	451
59	2025-01-04 05:00:00	3.89	24.12	
66	2025-01-06 16:00:00	3.38	26.01	292
10	2025-01-03 14:00:00	3.8	26.69	696
58	2025-01-10 02:00:00	3.89	26.68	276
29	2025-01-06 00:00:00	3.68	24.42	410
29	2025-01-03 10:00:00	3.69	24.51	940
24	2025-01-08 06:00:00	3.41	25.27	889
61	2025-01-08 15:00:00	3.03	26.26	750
86	2025-01-03 23:00:00	3.95	24.62	989
35	2025-01-06 05:00:00	3.13	23.3	608
16	2025-01-04 20:00:00	3.71	26.28	894
42	2025-01-02 16:00:00	3.66	24.79	784
32	2025-01-11 04:00:00	3.6	26.76	630
82	2025-01-06 20:00:00	3.52	23.9	
3	2025-01-05 13:00:00	3.87	23.14	502
71	2025-01-10 05:00:00	3.97	27.31	
34	2025-01-08 05:00:00	3.35	23.27	782
63	2025-01-04 09:00:00	3.73	24.82	425
93	2025-01-09 15:00:00	3.86	24.46	967
91	2025-01-09 07:00:00	3.4	27.63	512
54	2025-01-03 20:00:00	3.16	26.8	482
92	2025-01-02 18:00:00	3.8	22.65	757
19	2025-01-02 22:00:00	3.03	24.01	866
65	2025-01-03 00:00:00	3.76	25.4	379
34	2025-01-05 13:00:00	3.33	27.32	968
70	2025-01-10 13:00:00	3.21	23.99	802
15	2025-01-07 21:00:00	3.41	26.62	410
50	2025-01-04 09:00:00	3.07	25.63	588
74	2025-01-02 20:00:00	3.51	23.66	356
36	2025-01-07 05:00:00	3.16	24.85	
76	2025-01-10 09:00:00	3.2	27.12	264
65	2025-01-01 12:00:00	3.86	24.13	233
7	2025-01-07 22:00:00	3.25	22.6	605
91	2025-01-04 04:00:00	3.76	22.79	476
69	2025-01-09 23:00:00	3.15	24.37	
72	2025-01-03 13:00:00	3.49	27.58	524
13	2025-01-07 18:00:00	3.25	23.31	755
24	2025-01-03 22:00:00	3.78	22.45	
97	2025-01-09 02:00:00	3.63	27.39	959
63	2025-01-03 23:00:00	3.99	27.67	822
94	2025-01-02 21:00:00	3.63	26.8	
96	2025-01-08 21:00:00	3.98	27.53	831
53	2025-01-08 15:00:00	3.85	26.79	796
2	2025-01-10 13:00:00	3.38	26.75	897
70	2025-01-08 06:00:00	3.52	27.47	410
83	2025-01-05 04:00:00	3.91	23.93	207
23	2025-01-08 18:00:00	3.47	24.67	758
32	2025-01-06 07:00:00	3.84	24.37	
57	2025-01-11 05:00:00	3.49	22.98	989
67	2025-01-02 22:00:00	3.54	22.3	270
6	2025-01-01 01:00:00	3.11	24.98	967
98	2025-01-03 15:00:00	3.89	23.13	476
79	2025-01-06 10:00:00	3.39	24.19	402
9	2025-01-07 23:00:00	3.75	24.75	380
2	2025-01-07 09:00:00	3.7	22.37	906
27	2025-01-04 05:00:00	3.53	24.53	
36	2025-01-11 11:00:00	3.87	27.42	710
62	2025-01-02 20:00:00	3.1	23.11	802
60	2025-01-10 22:00:00	3.9	26.9	633
26	2025-01-04 02:00:00	3.82	25.21	
26	2025-01-08 02:00:00	3.91	24.83	720
58	2025-01-02 03:00:00	3.71	22.04	
7	2025-01-07 01:00:00	3.93	22.13	515
37	2025-01-01 20:00:00	3.04	24.89	943
60	2025-01-09 23:00:00	3.68	24.96	711
53	2025-01-10 22:00:00	3.14	26.6	568
57	2025-01-07 20:00:00	3.16	27.45	243
26	2025-01-01 23:00:00	3.06	23.36	
33	2025-01-04 10:00:00	3.37	24.87	458
14	2025-01-10 04:00:00	3.25	26.51	901
66	2025-01-11 01:00:00	3.93	24.77	632
47	2025-01-08 04:00:00	3.97	25.72	1000
80	2025-01-10 09:00:00	3.13	26.85	577
67	2025-01-11 17:00:00	3.58	26.12	831
3	2025-01-10 16:00:00	3.94	25.9	792
84	2025-01-10 03:00:00	3.97	22.87	256
68	2025-01-04 13:00:00	3.79	24.42	446
45	2025-01-03 17:00:00	3.92	24.74	938
85	2025-01-09 19:00:00	3.68	23.5	793
28	2025-01-07 10:00:00	3.23	22.1	576
83	2025-01-02 08:00:00	3.59	24.61	200
99	2025-01-06 06:00:00	3.01	25.73	385
75	2025-01-11 13:00:00	3.79	22.43	463
77	2025-01-06 17:00:00	3.78	27.3	340
58	2025-01-03 09:00:00	3.34	23.88	483
87	2025-01-08 20:00:00	3.96	26.18	946
56	2025-01-10 04:00:00	3.85	27.27	926
32	2025-01-09 21:00:00	3.31	22.68	495
12	2025-01-05 12:00:00	3.46	26.4	424
2	2025-01-09 10:00:00	3.06	24.54	573
1	2025-01-09 21:00:00	3.22	25.89	248
40	2025-01-05 02:00:00	3.05	27.68	504
39	2025-01-03 10:00:00	3.93	24.38	
67	2025-01-05 07:00:00	3.92	27.32	623
73	2025-01-09 22:00:00	3.11	27.94	322
25	2025-01-06 16:00:00	3.02	23.08	968
25	2025-01-02 23:00:00	3.4	25.92	481
85	2025-01-02 08:00:00	3.7	26.07	418
80	2025-01-06 02:00:00	3.56	22.38	700
13	2025-01-10 23:00:00	3.23	25.99	354
80	2025-01-10 00:00:00	3.66	22.13	944
63	2025-01-03 19:00:00	3.71	26.37	357
63	2025-01-02 17:00:00	3.88	25.38	
17	2025-01-09 09:00:00	3.1	24.77	697
91	2025-01-02 05:00:00	3.98	25.33	890
17	2025-01-01 00:00:00	3.22	26.68	394
4	2025-01-01 14:00:00	3.86	24.36	884
43	2025-01-08 17:00:00	3.2	26.29	884
25	2025-01-03 12:00:00	3.21	26.61	643
22	2025-01-03 06:00:00	3.46	27.72	529
78	2025-01-03 07:00:00	3.39	22.03	897
68	2025-01-02 05:00:00	3.79	26.22	476
77	2025-01-03 00:00:00	3.17	27.78	612
31	2025-01-02 16:00:00	3.38	23.81	274
80	2025-01-09 05:00:00	3.26	25.77	655
96	2025-01-03 10:00:00	3.66	22.13	775
6	2025-01-08 03:00:00	3.51	24.0	
62	2025-01-08 11:00:00	3.26	24.4	209
11	2025-01-09 21:00:00	3.26	24.79	256
97	2025-01-07 05:00:00	3.97	24.03	515
33	2025-01-03 00:00:00	3.33	23.92	980
16	2025-01-09 01:00:00	3.4	24.69	406
74	2025-01-09 18:00:00	3.37	27.93	609
68	2025-01-08 22:00:00	3.38	24.31	710
98	2025-01-08 20:00:00	3.47	24.61	912
3	2025-01-02 21:00:00	3.1	27.47	407
61	2025-01-01 17:00:00	3.44	22.54	670
90	2025-01-06 12:00:00	3.09	24.97	648
50	2025-01-04 06:00:00	3.63	22.46	490
98	2025-01-09 20:00:00	3.45	24.96	935
72	2025-01-01 05:00:00	3.75	22.26	929
67	2025-01-09 06:00:00	3.58	27.22	913
19	2025-01-11 23:00:00	3.69	23.87	882
95	2025-01-03 16:00:00	3.03	27.92	396
1	2025-01-02 02:00:00	3.29	26.07	493
80	2025-01-04 23:00:00	3.09	24.62	999
90	2025-01-09 02:00:00	3.03	27.56	460
57	2025-01-07 16:00:00	3.5	22.24	419
68	2025-01-01 03:00:00	3.13	22.36	
14	2025-01-06 14:00:00	3.11	22.94	910
68	2025-01-01 07:00:00	3.52	26.29	
50	2025-01-04 00:00:00	3.63	23.86	918
47	2025-01-01 03:00:00	3.24	24.24	541
90	2025-01-11 13:00:00	3.15	23.42	888
2	2025-01-04 08:00:00	3.28	24.39	358
49	2025-01-08 10:00:00	3.49	25.56	
95	2025-01-04 22:00:00	3.92	26.07	435
88	2025-01-11 04:00:00	3.97	26.28	746
51	2025-01-05 01:00:00	3.86	24.54	910
94	2025-01-04 14:00:00	3.99	26.01	278
11	2025-01-08 15:00:00	3.03	24.2	482
90	2025-01-05 05:00:00	3.59	26.53	647
42	2025-01-05 09:00:00	3.21	22.44	316
53	2025-01-09 01:00:00	3.55	24.04	707
52	2025-01-01 10:00:00	3.01	26.64	
4	2025-01-02 09:00:00	3.79	23.68	217
42	2025-01-02 05:00:00	3.44	27.88	592
64	2025-01-10 10:00:00	3.52	24.67	609
12	2025-01-03 14:00:00	3.14	27.34	991
25	2025-01-08 17:00:00	3.04	27.32	411
75	2025-01-04 04:00:00	3.7	24.28	710
97	2025-01-03 12:00:00	3.17	23.33	538
19	2025-01-01 09:00:00	3.12	24.62	572
28	2025-01-08 03:00:00	3.74	22.15	926
40	2025-01-11 22:00:00	3.79	24.4	951
30	2025-01-02 11:00:00	3.95	25.09	606
60	2025-01-06 20:00:00	4.0	22.8	412
65	2025-01-03 09:00:00	3.49	25.88	
94	2025-01-09 17:00:00	3.16	27.98	
57	2025-01-01 13:00:00	3.1	24.02	237
76	2025-01-11 18:00:00	3.17	27.83	917
61	2025-01-01 11:00:00	3.26	26.34	847
95	2025-01-06 00:00:00	3.96	26.17	890
100	2025-01-10 15:00:00	3.29	27.8	353
96	2025-01-01 04:00:00	3.16	26.29	466
11	2025-01-05 03:00:00	3.22	27.96	412
37	2025-01-07 05:00:00	3.41	23.1	
30	2025-01-08 00:00:00	3.14	26.22	993
81	2025-01-09 20:00:00	3.43	24.04	
95	2025-01-08 12:00:00	3.5	22.31	478
57	2025-01-05 20:00:00	3.74	23.43	
34	2025-01-03 16:00:00	3.76	25.26	290
97	2025-01-02 07:00:00	3.85	22.34	319
20	2025-01-04 21:00:00	3.08	24.75	472
5	2025-01-02 07:00:00	3.97	27.91	885
71	2025-01-02 10:00:00	3.82	24.23	357
37	2025-01-09 15:00:00	3.75	23.39	245
83	2025-01-09 06:00:00	3.01	24.74	456
48	2025-01-11 12:00:00	3.5	24.22	860
13	2025-01-11 12:00:00	3.21	22.93	539
84	2025-01-01 20:00:00	3.27	24.3	471
5	2025-01-11 04:00:00	3.87	22.02	875
81	2025-01-01 16:00:00	3.75	23.41	323
11	2025-01-09 09:00:00	3.63	24.61	226
75	2025-01-07 07:00:00	3.39	23.61	920
64	2025-01-10 11:00:00	3.21	27.03	920
69	2025-01-11 05:00:00	3.92	22.45	841
98	2025-01-01 02:00:00	3.88	23.34	628
96	2025-01-08 02:00:00	3.58	26.9	
85	2025-01-04 08:00:00	3.72	27.01	801
6	2025-01-06 18:00:00	3.72	27.98	548
24	2025-01-03 07:00:00	3.56	23.76	233
7	2025-01-03 02:00:00	3.62	27.23	699
11	2025-01-11 03:00:00	3.76	22.33	827
35	2025-01-10 21:00:00	3.98	27.86	446
68	2025-01-07 00:00:00	3.81	24.87	792
77	2025-01-10 08:00:00	3.85	26.33	241
2	2025-01-03 15:00:00	3.03	23.78	780
54	2025-01-03 10:00:00	3.97	23.34	984
38	2025-01-01 05:00:00	3.81	23.53	949
66	2025-01-07 15:00:00	3.49	26.66	684
56	2025-01-05 20:00:00	3.16	25.87	384
93	2025-01-03 20:00:00	3.9	23.75	459
81	2025-01-05 02:00:00	3.93	25.92	964
45	2025-01-07 05:00:00	3.08	24.32	977
66	2025-01-03 15:00:00	3.42	24.81	428
92	2025-01-01 08:00:00	3.84	25.92	
20	2025-01-09 10:00:00	3.32	23.3	648
26	2025-01-05 12:00:00	3.94	24.6	834
99	2025-01-05 08:00:00	3.2	27.11	943
51	2025-01-01 01:00:00	3.87	27.01	907
49	2025-01-02 15:00:00	3.51	26.85	902
79	2025-01-05 12:00:00	3.2	25.24	526
64	2025-01-05 18:00:00	3.82	25.99	827
91	2025-01-04 06:00:00	3.69	24.57	396
43	2025-01-10 06:00:00	3.13	24.01	282
60	2025-01-05 15:00:00	3.87	26.81	305
25	2025-01-04 04:00:00	3.89	22.25	514
84	2025-01-02 15:00:00	3.04	26.94	
93	2025-01-10 07:00:00	3.81	22.78	939
44	2025-01-02 09:00:00	3.63	24.0	542
45	2025-01-08 15:00:00	4.0	26.43	306
78	2025-01-08 09:00:00	3.31	27.72	894
71	2025-01-06 11:00:00	3.72	26.93	461
9	2025-01-05 02:00:00	3.6	27.61	864
61	2025-01-03 20:00:00	3.83	25.45	314
44	2025-01-10 13:00:00	3.15	27.82	655
52	2025-01-08 04:00:00	3.73	23.57	
6	2025-01-07 06:00:00	3.51	23.9	
92	2025-01-07 04:00:00	3.42	25.4	360
68	2025-01-09 11:00:00	3.79	25.8	853
27	2025-01-05 10:00:00	3.19	22.89	807
76	2025-01-08 10:00:00	3.98	22.13	427
18	2025-01-11 09:00:00	3.51	25.31	365
98	2025-01-08 09:00:00	3.75	27.42	433
18	2025-01-04 21:00:00	3.82	26.61	223
85	2025-01-10 21:00:00	3.29	24.14	303
83	2025-01-04 05:00:00	3.78	25.96	970
55	2025-01-11 02:00:00	3.2	24.91	561
62	2025-01-08 05:00:00	3.71	27.35	528
45	2025-01-04 17:00:00	3.89	24.0	461
44	2025-01-02 03:00:00	3.48	24.59	257
86	2025-01-03 08:00:00	3.56	24.46	765
40	2025-01-04 08:00:00	3.35	22.03	
7	2025-01-03 16:00:00	3.0	22.68	809
92	2025-01-05 11:00:00	3.19	22.27	889
22	2025-01-06 13:00:00	3.33	27.17	240
79	2025-01-03 06:00:00	3.5	25.0	796
27	2025-01-07 00:00:00	3.62	23.22	990
29	2025-01-03 06:00:00	3.93	26.25	
81	2025-01-05 09:00:00	3.87	23.18	923
22	2025-01-08 11:00:00	3.54	27.22	993
69	2025-01-08 01:00:00	3.81	22.43	770
24	2025-01-05 06:00:00	3.63	24.06	755
95	2025-01-01 00:00:00	3.18	22.13	328
34	2025-01-07 06:00:00	3.6	22.67	
25	2025-01-06 20:00:00	3.76	27.4	928
71	2025-01-06 23:00:00	3.61	26.48	704
58	2025-01-07 22:00:00	3.27	26.36	988
15	2025-01-01 20:00:00	3.64	24.79	544
13	2025-01-07 00:00:00	3.37	27.36	
88	2025-01-04 11:00:00	3.14	27.71	534
37	2025-01-02 00:00:00	3.71	27.46	477
87	2025-01-11 09:00:00	3.79	22.16	676
41	2025-01-04 09:00:00	3.07	23.37	390
8	2025-01-02 19:00:00	3.93	26.11	784
70	2025-01-03 01:00:00	3.55	23.99	806
67	2025-01-07 07:00:00	3.16	26.13	930
41	2025-01-08 08:00:00	3.94	22.22	413
44	2025-01-06 21:00:00	3.6	22.66	805
88	2025-01-11 06:00:00	3.27	26.69	321
16	2025-01-11 22:00:00	3.18	22.59	305
46	2025-01-05 05:00:00	3.98	27.06	529
28	2025-01-03 16:00:00	3.15	25.14	873
92	2025-01-11 20:00:00	3.39	24.07	564
62	2025-01-09 11:00:00	3.59	27.52	736
59	2025-01-06 22:00:00	3.87	23.53	346
94	2025-01-06 22:00:00	3.42	22.63	375
78	2025-01-09 03:00:00	3.27	22.88	
83	2025-01-04 18:00:00	3.19	27.48	209
87	2025-01-05 01:00:00	3.27	25.91	369
6	2025-01-05 18:00:00	3.19	27.64	944
98	2025-01-04 15:00:00	3.31	22.03	640
71	2025-01-07 04:00:00	3.27	27.46	412
64	2025-01-02 07:00:00	3.35	26.38	509
